prev_open,prev_high,prev_low,prev_close,prev_volume,close_lag_2,close_lag_3,close_lag_5,close_lag_10,volume_lag_2,volume_lag_3,volume_lag_5,volume_lag_10,return_1d_lag,sma_5,sma_10,sma_20,volume_sma_5,volume_sma_10,volume_sma_20,volatility_5d,volatility_20d,d,close
4821.43,5439.99,4810.16,5430.0,1276.7,4821.43,4783.06,4640.0,4310.0,753.43,1043.22,518.46,1082.32,0.1262218885268478,4892.2880000000005,4606.446,4349.338,847.6540000000001,777.233,781.241,308.55758631088355,408.748803386,2017-10-13 02:00:00,5649.98
5439.99,5846.17,5379.84,5649.98,1879.83,5430.0,4821.43,4786.95,4208.59,1276.7,753.43,646.46,868.47,0.04051197053406996,5094.284,4740.444,4442.8369999999995,1119.9279999999999,856.984,837.5930000000001,414.50788536528324,479.42502267767213,2017-10-14 02:00:00,5869.99
5650.0,5900.0,5580.01,5869.99,970.76,5649.98,5430.0,4783.06,4292.43,1879.83,1276.7,1043.22,779.14,0.038939960849418975,5310.892,4906.584000000001,4553.335499999999,1184.788,867.2130000000001,853.049,489.8820344429865,540.3158703307982,2017-10-15 02:00:00,5709.99
5855.03,5922.3,5400.01,5709.99,1343.52,5869.99,5649.98,4821.43,4369.0,970.76,1879.83,753.43,506.53,-0.027257286639329914,5496.278,5048.34,4642.7975,1244.848,923.6510000000001,883.8254999999999,408.89191086398375,576.9474929851536,2017-10-16 02:00:00,5760.02
5710.0,5788.91,5585.19,5760.02,1529.0,5709.99,5869.99,5430.0,4423.0,1343.52,970.76,1276.7,297.6,0.008761836710747373,5683.996000000001,5187.442,4736.681,1399.962,1025.898,933.939,163.340259060652,599.0397257005412,2017-10-17 02:00:00,5595.0
5760.0,5774.98,5508.63,5595.0,1429.87,5760.02,5709.99,5649.98,4640.0,1529.0,1343.52,1879.83,518.46,-0.028649206079145673,5716.996000000001,5304.642,4806.781,1430.596,1139.125,974.024,105.6899722301082,613.9160555671833,2017-10-18 02:00:00,5512.06
5595.0,5596.0,5037.95,5512.06,2317.8,5595.0,5760.02,5869.99,4786.95,1429.87,1529.0,970.76,646.46,-0.014823949955317217,5689.411999999999,5391.848,4873.659000000001,1518.19,1319.059,1047.4245,139.9863524419466,614.2668462475881,2017-10-19 02:00:00,5683.9
5513.0,5710.0,5490.26,5683.9,1881.72,5512.06,5595.0,5709.99,4783.06,2317.8,1429.87,1343.52,1043.22,0.031175277482465624,5652.194,5481.543,4949.1195,1700.382,1442.585,1061.395,98.59105679523248,616.5779279511952,2017-10-20 02:00:00,6010.01
5683.31,6110.0,5600.0,6010.01,1972.98,5683.9,5512.06,5760.02,4821.43,1881.72,2317.8,1529.0,753.43,0.05737433804254133,5712.198,5604.237999999999,5030.6945,1826.2740000000001,1535.5610000000001,1124.0265000000002,190.76837924562085,644.4092489492416,2017-10-21 02:00:00,6024.97
6013.72,6171.0,5850.03,6024.97,1664.31,6010.01,5683.9,5595.0,5430.0,1972.98,1881.72,1429.87,1276.7,0.0024891805504483333,5765.188,5724.592,5113.018999999999,1853.336,1626.649,1170.8939999999998,238.2593009097466,661.6429261347994,2017-10-22 02:00:00,5950.02
6003.27,6060.0,5720.03,5950.02,1362.09,6024.97,6010.01,5512.06,5649.98,1664.31,1972.98,2317.8,1879.83,-0.012439895966286918,5836.192000000001,5776.594,5191.5199999999995,1839.78,1635.188,1206.2105,227.51980720368363,663.2321793983479,2017-10-23 02:00:00,5915.93
5975.0,6080.0,5621.03,5915.93,1812.56,5950.02,6024.97,5683.9,5869.99,1362.09,1664.31,1881.72,970.76,-0.0057293925062437134,5916.966,5803.189,5271.8165,1738.732,1628.461,1242.7225,137.6003729282797,647.928006537404,2017-10-24 02:00:00,5477.03
5909.47,5925.0,5450.0,5477.03,2580.42,5915.93,5950.02,6010.01,5709.99,1812.56,1362.09,1972.98,1343.52,-0.07418951880769387,5875.592,5763.893,5335.2385,1878.4720000000002,1789.4270000000001,1328.3200000000002,227.15651811031427,598.5780659659471,2017-10-25 02:00:00,5689.99
5506.92,5704.96,5286.98,5689.99,2282.81,5477.03,5915.93,6024.97,5760.02,2580.42,1812.56,1664.31,1529.0,0.038882386987108,5811.588000000001,5761.893,5405.1165,1940.438,1883.3560000000002,1403.5035,224.88757106608034,550.0410837026599,2017-10-26 02:00:00,5861.77
5670.1,5939.99,5650.0,5861.77,1972.97,5689.99,5477.03,5950.02,5595.0,2282.81,2580.42,1362.09,1429.87,0.030189859736133196,5778.948,5772.068000000001,5479.755,2002.17,1927.753,1476.8255000000001,196.18689156006636,501.15317467764305,2017-10-27 02:00:00,5768.83
5861.77,5980.0,5649.24,5768.83,1403.71,5861.77,5689.99,5915.93,5512.06,1972.97,2282.81,1812.56,2317.8,-0.01585527920747498,5742.71,5789.451,5547.0465,2010.494,1925.1370000000002,1532.1309999999999,171.9214698634265,438.1904111141349,2017-10-28 02:00:00,5719.64
5768.79,5850.02,5630.03,5719.64,1276.75,5768.83,5861.77,5477.03,5683.9,1403.71,1972.97,2580.42,1881.72,-0.00852685899913841,5703.452,5810.209,5601.0285,1903.3319999999999,1821.032,1570.0455,142.34559255558617,383.67886298001554,2017-10-29 02:00:00,6169.98
5709.98,6189.88,5648.01,6169.98,1804.78,5719.64,5768.83,5689.99,6010.01,1276.75,1403.71,2282.81,1972.98,0.07873572462602518,5842.0419999999995,5858.817,5670.179999999999,1748.2040000000002,1813.3380000000002,1627.9615,194.5472841496408,352.6085748576791,2017-10-30 01:00:00,6120.5
6133.01,6248.68,6030.0,6120.5,1473.69,6169.98,5719.64,5861.77,6024.97,1804.78,1276.75,1972.97,1664.31,-0.008019474941571847,5928.144,5869.866,5737.052,1586.38,1763.409,1649.485,205.39343838107678,298.12504039678436,2017-10-31 01:00:00,6463.0
6120.52,6498.01,6100.0,6463.0,1511.77,6120.5,6169.98,5768.83,5950.02,1473.69,1804.78,1403.71,1362.09,0.05595948043460508,6048.389999999999,5913.669,5819.1305,1494.14,1748.155,1687.402,307.4556018354542,255.73336269340896,2017-11-01 01:00:00,6753.98
6463.0,6774.67,6338.02,6753.98,1675.62,6463.0,6120.5,5719.64,5915.93,1511.77,1473.69,1276.75,1812.56,0.04502243540151629,6245.42,5994.065,5885.3295,1548.5220000000002,1779.5079999999998,1707.348,388.4955400001416,314.34697496263976,2017-11-02 01:00:00,7019.98
6753.98,7300.0,6685.1,7019.98,2503.61,6753.98,6463.0,6169.98,5477.03,1675.62,1511.77,1804.78,2580.42,0.039384185324801146,6505.488,6104.469999999999,5953.8295,1793.8940000000002,1848.613,1738.5369999999998,383.74369717299874,398.3957145916659,2017-11-03 01:00:00,7115.04
7010.31,7346.34,6923.0,7115.04,1891.5,7019.98,6753.98,6120.5,5689.99,2503.61,1675.62,1473.69,2282.81,0.013541349120652857,6694.5,6268.271,6016.082,1811.2379999999998,1779.721,1784.5739999999998,409.0835007672665,474.593291318171,2017-11-04 01:00:00,7357.09
7115.02,7480.99,6901.0,7357.09,1399.19,7115.04,7019.98,6463.0,5861.77,1891.5,2503.61,1511.77,1972.97,0.03401948548426992,6941.817999999999,6434.981,6098.437,1796.3380000000002,1691.359,1787.3575,343.9170629963017,554.8115030407345,2017-11-05 01:00:00,7345.01
7357.27,7590.25,7279.02,7345.01,1207.83,7357.09,7115.04,6753.98,5768.83,1399.19,1891.5,1675.62,1403.71,-0.001641953544132213,7118.219999999999,6583.305,6177.686500000001,1735.55,1614.8449999999998,1771.2990000000002,250.41194490279835,613.9736316837209,2017-11-06 01:00:00,6960.12
7345.1,7401.0,6906.0,6960.12,1763.02,7345.01,7357.09,7019.98,5719.64,1207.83,1399.19,2503.61,1276.75,-0.05240156242129013,7159.448000000001,6702.433999999999,6245.9425,1753.0300000000002,1650.7760000000003,1787.9564999999998,183.47388171072745,621.6196917211748,2017-11-07 01:00:00,7064.04
6981.72,7198.49,6901.0,7064.04,1440.26,6960.12,7345.01,7115.04,6169.98,1763.02,1207.83,1891.5,1804.78,0.014930777055568,7168.259999999999,6836.874000000001,6323.5415,1540.3600000000001,1667.127,1744.0795000000003,176.0069372212413,622.054223446927,2017-11-08 01:00:00,7303.0
7070.0,7770.02,6651.0,7303.0,2822.3,7064.04,6960.12,7357.09,6120.5,1440.26,1763.02,1399.19,1473.69,0.03382766801999981,7205.852000000001,6950.1759999999995,6404.4965,1726.52,1768.8790000000001,1791.1085000000003,181.77628742496069,639.5393550070985,2017-11-09 01:00:00,7079.99
7303.01,7392.0,7015.0,7079.99,1913.4,7303.0,7064.04,7345.01,6463.0,2822.3,1440.26,1207.83,1511.77,-0.030536765712720793,7150.432000000001,7046.125,6457.9955,1829.3619999999999,1812.85,1788.1294999999998,165.6667612105761,649.4787446501763,2017-11-10 01:00:00,6506.98
7079.0,7279.91,6255.01,6506.98,3254.7,7079.99,7303.0,6960.12,6753.98,1913.4,2822.3,1763.02,1675.62,-0.08093373013238725,6982.825999999999,7050.522999999999,6482.096,2238.736,1987.143,1867.6490000000001,293.8932310891189,641.4581198488333,2017-11-11 01:00:00,6245.05
6503.0,6797.98,6100.0,6245.05,2754.16,6506.98,7079.99,7064.04,7019.98,3254.7,1913.4,1440.26,2503.61,-0.0402536967994368,6839.812,6999.63,6496.8475,2436.964,2094.9970000000003,1937.2524999999998,443.57236384833806,631.8992121572871,2017-11-12 01:00:00,5811.03
6245.05,6630.0,5325.01,5811.03,4968.48,6245.05,6506.98,7303.0,7115.04,2754.16,3254.7,2822.3,1891.5,-0.06949824260814574,6589.209999999999,6878.735000000001,6491.602499999999,3142.608,2341.484,2095.0485,608.509072118077,637.3863561523817,2017-11-13 01:00:00,6465.99
5839.94,6697.47,5699.99,6465.99,2621.24,5811.03,6245.05,7079.99,7357.09,4968.48,2754.16,1913.4,1399.19,0.11270979499331446,6421.807999999999,6813.83,6541.050499999999,3102.3959999999997,2414.458,2097.0895,460.082334935828,591.2236428528192,2017-11-14 01:00:00,6574.99
6465.99,6684.98,6311.07,6574.99,1254.29,6465.99,5811.03,6506.98,7345.01,2621.24,4968.48,3254.7,1207.83,0.01685743405108875,6320.808,6735.62,6585.3005,2970.5739999999996,2399.968,2045.6634999999999,310.6280732966736,556.258610175585,2017-11-15 01:00:00,7240.06
6575.99,7298.0,6575.99,7240.06,1779.61,6574.99,6465.99,6245.05,6960.12,1254.29,2621.24,2754.16,1763.02,0.10115148464104129,6467.424000000001,6725.125,6654.214999999999,2675.5559999999996,2457.1459999999997,2035.9955000000002,521.7380013761731,547.2071982588634,2017-11-16 01:00:00,7864.5
7240.14,7940.0,7076.0,7864.5,2331.96,7240.06,6574.99,5811.03,7064.04,1779.61,1254.29,4968.48,1440.26,0.08624790402289473,6791.314,6815.563,6758.9985,2591.1159999999995,2514.04,2082.408,785.284926271989,568.9588915061844,2017-11-17 01:00:00,7699.19
7876.98,7989.0,7451.0,7699.19,3982.4,7864.5,7240.06,6465.99,7303.0,2331.96,1779.61,2621.24,2822.3,-0.02101977239493935,7168.945999999999,6879.0779999999995,6857.976,2393.9,2768.254,2217.6904999999997,635.7951980237053,550.5180927893463,2017-11-18 01:00:00,7761.94
7680.01,7819.99,7422.0,7761.94,3954.27,7699.19,7864.5,6574.99,7079.99,3982.4,2331.96,1254.29,1913.4,0.008150208008894433,7428.136,6924.972,6937.5740000000005,2660.506,2881.451,2325.165,533.5118557539305,560.7996557773531,2017-11-19 01:00:00,8038.0
7761.94,8123.15,7650.33,8038.0,3867.34,7761.94,7699.19,7240.06,6506.98,3954.27,3982.4,1779.61,3254.7,0.03556585080534003,7720.738,7020.772999999999,7033.4490000000005,3183.1159999999995,3076.8450000000003,2444.8475000000003,297.71460750188743,577.4224018032274,2017-11-20 01:00:00,8212.0
8057.11,8319.99,7954.0,8212.0,3886.63,8038.0,7761.94,7864.5,6245.05,3867.34,3954.27,2331.96,2754.16,0.02164717591440657,7915.126000000001,7191.275,7120.899,3604.5199999999995,3140.0379999999996,2563.5905,209.695905014865,617.5305796809172,2017-11-21 01:00:00,8119.51
8212.49,8400.0,7801.0,8119.51,4544.47,8212.0,8038.0,7699.19,5811.03,3886.63,3867.34,3982.4,4968.48,-0.011262786166585492,7966.128,7378.721,7189.175499999999,4047.022,3319.0690000000004,2707.0330000000004,224.7739408161083,649.4895602132873,2017-11-22 01:00:00,8205.92
8091.09,8322.68,8091.09,8205.92,3545.01,8119.51,8212.0,7761.94,6465.99,4544.47,3886.63,3954.27,2621.24,0.010642267821580287,8067.473999999999,7618.210000000001,7248.472500000001,3959.5440000000003,3176.722,2759.103,185.05576640570658,686.3218772472244,2017-11-23 01:00:00,8019.99
8233.03,8260.0,8000.0,8019.99,4093.95,8205.92,8119.51,8038.0,6574.99,3545.01,4544.47,3867.34,1254.29,-0.02265803224988794,8119.084,7773.609999999999,7293.719999999999,3987.4800000000005,3323.993,2869.2255,90.23343521114256,706.5931964530088,2017-11-24 01:00:00,8138.0
8019.97,8369.0,7850.0,8138.0,4411.79,8019.99,8205.92,8212.0,7240.06,4093.95,3545.01,3886.63,1779.61,0.014714482187633715,8139.084,7929.911,7332.7654999999995,4096.37,3639.743,3019.8555,78.02482188383075,731.4192008581284,2017-11-25 01:00:00,8700.01
8138.99,8734.78,8090.0,8700.01,4292.62,8138.0,8019.99,8119.51,7864.5,4411.79,4093.95,4544.47,2331.96,0.06905996559351202,8236.686,8075.906,7400.5154999999995,4177.568000000001,3891.0440000000003,3174.095,267.41446002414256,792.7936362965863,2017-11-26 01:00:00,9128.02
8700.04,9350.0,8604.72,9128.02,4147.38,8700.01,8138.0,8205.92,7699.19,4292.62,4411.79,3545.01,3982.4,0.04919649517644231,8438.388,8202.257999999998,7508.9105,4098.15,4072.5860000000002,3293.3129999999996,464.58841308194957,873.5061632022773,2017-11-27 01:00:00,9650.0
9128.0,9654.28,9112.04,9650.0,4521.63,9128.02,8700.01,8019.99,7761.94,4147.38,4292.62,4093.95,3954.27,0.057184361997453914,8727.204000000002,8397.339,7638.208499999999,4293.474,4126.509,3447.3815000000004,681.9564561832409,988.0667555504243,2017-11-28 01:00:00,9896.8
9650.0,9939.0,9570.5,9896.8,4917.21,9650.0,9128.02,8138.0,8038.0,4521.63,4147.38,4411.79,3867.34,0.025575129533678576,9102.566,8610.825,7767.8985,4458.125999999999,4222.803000000001,3552.1269999999995,711.2626868323719,1105.0535414143346,2017-11-29 01:00:00,9687.88
9896.79,11300.03,8520.0,9687.88,13352.54,9896.8,9650.0,8700.01,8212.0,4917.21,4521.63,4292.62,3886.63,-0.02110985369008167,9412.542,8775.813,7898.293,6246.276,5171.322999999999,4124.084000000001,488.71201798196586,1171.4763425474775,2017-11-30 01:00:00,9838.96
9687.88,10900.0,8850.8,9838.96,9389.57,9687.88,9896.8,9128.02,8119.51,13352.54,4917.21,4147.38,4544.47,0.01559474312233422,9640.331999999999,8938.509,8064.892,7265.666,5721.617,4430.8275,304.1573545387416,1199.7831296731983,2017-12-01 01:00:00,10782.99
9837.0,10898.0,9380.0,10782.99,6134.92,9838.96,9687.88,9650.0,8205.92,9389.57,13352.54,4521.63,3545.01,0.09594814899135695,9971.326000000001,9204.857,8291.789,7663.174000000001,5880.662,4599.8655,465.15195493516615,1264.8423756005054,2017-12-02 01:00:00,10890.01
10775.04,11190.0,10620.0,10890.01,4765.44,10782.99,9838.96,9896.8,8019.99,6134.92,9389.57,4917.21,4093.95,0.009924890962525357,10219.328,9473.266,8545.738000000001,7711.936,6002.705,4589.7135,569.7960815677898,1250.3364541703809,2017-12-03 01:00:00,11165.41
10902.69,11825.0,10500.0,11165.41,5346.64,10890.01,10782.99,9687.88,8138.0,4765.44,6134.92,13352.54,4411.79,0.025289232975910902,10473.05,9787.808,8780.709,7797.822,6127.974,4725.9835,664.8012619948969,1280.1436175839976,2017-12-04 01:00:00,11579.0
11165.41,11600.0,10802.0,11579.0,4663.42,11165.41,10890.01,9838.96,8700.01,5346.64,4765.44,9389.57,4292.62,0.037042079063823063,10851.274000000001,10131.908,9030.9095,6059.998,6153.137000000001,4896.4400000000005,644.0515069697516,1314.8907571372574,2017-12-05 01:00:00,11699.99
11571.03,11853.0,11447.68,11699.99,5550.73,11579.0,11165.41,10782.99,9128.02,4663.42,5346.64,6134.92,4147.38,0.010449088867777956,11223.48,10431.905999999999,9253.905999999999,5292.2300000000005,6278.947999999999,5084.996000000001,406.8359793577849,1372.1308124780112,2017-12-06 01:00:00,13550.05
11699.99,13615.23,11665.58,13550.05,6707.95,11699.99,11579.0,10890.01,9650.0,5550.73,4663.42,4765.44,4521.63,0.1581249214742919,11776.892000000002,10874.109,9538.1835,5406.836,6535.005,5303.7955,1042.788853565288,1633.2442151525279,2017-12-07 01:00:00,16599.0
13541.01,16649.96,13050.0,16599.0,7487.07,13550.05,11699.99,11165.41,9896.8,6707.95,5550.73,5346.64,4917.21,0.22501392983789725,12918.689999999999,11569.009,9983.173999999999,5951.161999999999,6831.548999999999,5479.029,2252.62551760163,2214.7252213082625,2017-12-08 01:00:00,15880.0
16599.0,17204.99,14015.0,15880.0,17589.01,16599.0,13550.05,11579.0,9687.88,7487.07,6707.95,4663.42,13352.54,-0.043315862401349436,13861.607999999998,12167.329000000002,10389.077,8399.635999999999,8098.728999999999,6160.7660000000005,2320.9470736253365,2510.3855836716193,2017-12-09 01:00:00,14656.07
15880.01,16269.3,12535.0,14656.07,13918.76,15880.0,16599.0,11699.99,9838.96,17589.01,7487.07,5550.73,9389.57,-0.07707367758186401,14477.022,12664.148,10719.9805,10250.704,8155.351,6663.3369999999995,1941.2869381598423,2618.038673986538,2017-12-10 01:00:00,14899.98
14664.01,15720.12,12368.0,14899.98,16553.04,14656.07,15880.0,13550.05,10782.99,13918.76,17589.01,6707.95,6134.92,0.016642251299290978,15117.02,13170.25,11054.3795,12451.166,8871.698,7296.657499999999,1171.897973993477,2706.4676850958585,2017-12-11 01:00:00,16587.97
14946.26,17470.0,14901.08,16587.97,11820.4,14899.98,14656.07,16599.0,10890.01,16553.04,13918.76,7487.07,4765.44,0.113288071527613,15724.603999999998,13750.748000000001,11477.802500000002,13473.655999999999,9440.246,7660.454,915.9539811202405,2880.0201331530793,2017-12-12 01:00:00,16349.99
16587.97,16976.45,15875.0,16349.99,9436.8,16587.97,14899.98,15880.0,11165.41,11820.4,16553.04,17589.01,5346.64,-0.014346541499653198,15674.802,14296.746,11885.006,13863.601999999999,9907.382,7955.0435,861.6880047731996,2967.477269128385,2017-12-13 01:00:00,16033.29
16349.99,16546.0,14666.56,16033.29,12416.33,16349.99,16587.97,14656.07,11579.0,9436.8,11820.4,13918.76,4663.42,-0.019370042428160428,15705.460000000001,14783.534,12285.671,12829.066,10614.350999999999,8371.1625,873.4604645317486,2959.1229864782877,2017-12-14 01:00:00,16334.98
16030.34,16445.0,15450.0,16334.98,11616.87,16033.29,16349.99,14899.98,11699.99,12416.33,9436.8,16553.04,5550.73,0.018816474971761865,16041.242000000002,15259.132000000001,12695.52,12368.688,11309.696,8731.4165,667.6565421457492,2921.841278968482,2017-12-15 01:00:00,17539.83
16334.98,17991.0,16298.45,17539.83,9181.27,16334.98,16033.29,16587.97,13550.05,11616.87,12416.33,11820.4,6707.95,0.0737588904302302,16569.212,15843.116,13137.510999999999,10894.333999999999,11672.75,8975.849,577.1885458149881,2954.052444609637,2017-12-16 01:00:00,19102.66
17516.81,19539.0,17190.01,19102.66,4202.63,17539.83,16334.98,16349.99,16599.0,9181.27,11616.87,9436.8,7487.07,0.08910177578688039,17072.15,16398.377,13636.242999999999,9370.78,11422.218,8978.6115,1273.3676036989561,3080.7928185112487,2017-12-17 01:00:00,18860.02
19120.19,19798.68,18510.0,18860.02,9177.18,19102.66,17539.83,16033.29,15880.0,4202.63,9181.27,12416.33,17589.01,-0.012701895966320875,17574.156,16624.479,14096.744,9318.856,11591.229,9211.389,1405.4157896971358,3141.328020304714,2017-12-18 01:00:00,18856.25
18860.04,19300.0,17029.98,18856.25,10624.63,18860.02,19102.66,16334.98,14656.07,9177.18,4202.63,11616.87,13918.76,-0.00019989374348494682,18138.748,16922.104,14544.7165,8960.516,10894.791000000001,9496.76,1180.7254687564025,3149.692327811802,2017-12-19 01:00:00,17295.2
18856.25,18950.0,16300.0,17295.2,13210.75,18856.25,18860.02,17539.83,14899.98,10624.63,9177.18,9181.27,16553.04,-0.08278687437852172,18330.792,17186.017,14925.0825,9279.292,10823.990000000002,9489.6705,844.1031144179159,2987.459810384365,2017-12-20 01:00:00,16488.98
17295.2,17720.35,14777.66,16488.98,13450.5,17295.2,18856.25,19102.66,16587.97,13210.75,10624.63,4202.63,11820.4,-0.04661524584855925,18120.622000000003,17344.917,15257.583499999999,10133.138,10513.736,9692.717,1161.4466931891563,2752.4094828087386,2017-12-21 01:00:00,15492.64
16480.52,17309.5,14022.0,15492.64,20324.22,16488.98,17295.2,18860.02,16349.99,13450.5,13210.75,9177.18,9436.8,-0.06042459873200168,17398.618,17235.384,15493.066,13357.456,11364.118,10402.182,1477.4365945176887,2542.9326798618586,2017-12-22 01:00:00,13326.61
15514.03,15699.34,10961.0,13326.61,36076.27,15492.64,16488.98,18856.25,16033.29,20324.22,13450.5,10624.63,12416.33,-0.13981025829038818,16291.935999999998,16933.046000000002,15614.895999999999,18737.273999999998,14028.064999999999,11967.7235,2064.770184797819,2362.783614328868,2017-12-23 01:00:00,13300.0
13326.61,14950.0,12978.18,13300.0,13141.54,13326.61,15492.64,17295.2,16334.98,36076.27,20324.22,13210.75,11616.87,-0.001996756864649063,15180.685999999998,16659.717,15721.6255,19240.656,14100.586,12357.468499999999,1820.3499381382733,2193.353307007978,2017-12-24 01:00:00,13500.0
13300.0,13819.99,11640.0,13500.0,28557.53,13300.0,13326.61,16488.98,17539.83,13141.54,36076.27,13450.5,9181.27,0.015037593984962516,14421.646000000002,16376.219000000001,15817.675500000001,22310.012,15794.652000000002,13552.173999999999,1477.1190672657401,2039.0263109333878,2017-12-25 01:00:00,13699.34
13500.0,14300.0,12708.0,13699.34,15748.21,13500.0,13300.0,15492.64,19102.66,28557.53,13141.54,20324.22,4202.63,0.014765925925925849,13863.717999999999,15992.170000000002,15917.643000000002,22769.553999999996,16451.345999999998,14062.048,924.5216032738263,1868.394737812435,2017-12-26 01:00:00,15689.01
13699.34,16050.0,13533.0,15689.01,15034.67,13699.34,13500.0,13326.61,18860.02,15748.21,28557.53,36076.27,9177.18,0.1452383837469542,13902.992000000002,15650.805000000002,16024.591,21711.644,17534.55,14478.384,1011.1321065370279,1785.100586438799,2017-12-27 01:00:00,15459.99
15709.98,16498.05,14200.15,15459.99,14959.86,15689.01,13699.34,13300.0,18856.25,15034.67,15748.21,13141.54,10624.63,-0.014597479382064238,14329.668,15310.802000000001,15967.6405,17488.362,18112.818,14852.023500000001,1147.9674499610219,1783.9792801973222,2017-12-28 01:00:00,14182.11
15459.97,15539.99,13150.0,14182.11,21717.86,15459.99,15689.01,13500.0,17295.2,14959.86,15034.67,28557.53,13210.75,-0.08265723328410945,14506.09,14843.388,15882.746,19203.626,19222.141,15058.466,1009.6101509246096,1828.2196712113525,2017-12-29 01:00:00,14378.9
14199.14,14981.0,13850.0,14378.9,18072.01,14182.11,15459.99,13699.34,16488.98,21717.86,14959.86,15748.21,13450.5,0.013875932424723736,14681.87,14551.758000000002,15868.8875,17106.522,19708.267,15266.1285,855.3826327147486,1839.0262552170282,2017-12-30 01:00:00,12440.01
14378.99,14398.85,11750.0,12440.01,19221.16,14378.9,14182.11,15689.01,15492.64,18072.01,21717.86,15034.67,20324.22,-0.13484272093136462,14430.004,14146.860999999999,15745.889,17801.112,20285.333000000002,15399.5345,1291.3274606311184,1983.8052260953175,2017-12-31 01:00:00,13716.36
12345.1,14050.11,12149.98,13716.36,11768.99,12440.01,14378.9,15459.99,13326.61,19221.16,18072.01,14959.86,36076.27,0.1026003998389069,14035.473999999998,13969.233000000002,15602.308500000003,17147.976,19429.809999999998,15396.963999999998,1097.2725833310565,2023.1783317378026,2018-01-01 01:00:00,13380.0
13715.65,13818.55,12750.0,13380.0,8609.92,13716.36,12440.01,14182.11,13300.0,11768.99,19221.16,21717.86,13141.54,-0.024522540965678963,13619.476,13974.572,15453.809000000003,15877.987999999998,16683.175,15355.619999999999,766.6741711640013,2073.7754292971986,2018-01-02 01:00:00,14675.11
13382.16,15473.49,12890.02,14675.11,20078.09,13380.0,13716.36,14378.9,13500.0,8609.92,11768.99,18072.01,28557.53,0.09679446935724978,13718.076000000001,14112.082999999999,15385.9,15550.034,17376.83,15738.707999999999,880.3910300145096,2076.0373101504656,2018-01-03 01:00:00,14919.51
14690.0,15307.56,14150.0,14919.51,15905.67,14675.11,13380.0,12440.01,13699.34,20078.09,8609.92,19221.16,15748.21,0.01665404893046807,13826.198,14254.034,15315.126500000002,15116.766,16111.644,15953.147999999997,1006.063731316267,2066.0829499989877,2018-01-04 01:00:00,15059.54
14919.51,15280.0,13918.04,15059.54,21329.65,14919.51,14675.11,13716.36,15689.01,15905.67,20078.09,11768.99,15034.67,0.009385696983345904,14350.104000000001,14390.054,15191.112,15538.464000000002,16669.788,16560.567000000003,754.3017896240282,1998.8641938165902,2018-01-05 01:00:00,16960.39
15059.56,17176.24,14600.0,16960.39,23251.49,15059.54,14919.51,13380.0,15459.99,21329.65,15905.67,8609.92,14959.86,0.1262223148914241,14998.91,14517.192000000001,15083.998500000002,17834.964,17491.47,17513.010000000002,1282.8776418076714,1828.3494726471615,2018-01-06 01:00:00,17069.79
16960.39,17143.13,16011.21,17069.79,18571.46,16960.39,15059.54,14675.11,14182.11,23251.49,21329.65,20078.09,21717.86,0.0064503233711017405,15736.867999999999,14678.172,14994.487,19827.272,17852.629999999997,17982.724000000002,1175.5705543352183,1670.7886166468775,2018-01-07 01:00:00,16150.03
17069.79,17099.96,15610.0,16150.03,12493.13,17069.79,16960.39,14919.51,14378.9,18571.46,23251.49,15905.67,18072.01,-0.05388232661327408,16031.852000000003,14874.964000000002,14859.176000000001,18310.28,16930.157,18076.149,1016.8775122009592,1434.4454687050209,2018-01-08 01:00:00,14902.54
16218.85,16322.3,12812.0,14902.54,26600.61,16150.03,17069.79,15059.54,12440.01,12493.13,18571.46,21329.65,19221.16,-0.0772438193613263,16028.458000000002,14927.328,14739.543,20449.268,17783.017,18745.642,1021.5359479088397,1315.4240594059988,2018-01-09 01:00:00,14400.0
14902.54,15500.0,14011.05,14400.0,14315.0,14902.54,16150.03,16960.39,13716.36,26600.61,12493.13,23251.49,11768.99,-0.03372176823548201,15896.55,15123.327000000001,14635.094000000001,19046.338,17292.401,18788.867000000002,1204.1820394151425,1250.537493389374,2018-01-10 01:00:00,14907.09
14401.0,14955.66,13131.31,14907.09,17411.0,14400.0,14902.54,17069.79,13380.0,14315.0,26600.61,18571.46,8609.92,0.03521458333333327,15485.89,15242.4,14605.8165,17878.24,17856.602000000003,18643.206,1095.933951499821,1236.175972545001,2018-01-11 01:00:00,13238.78
14940.0,14968.68,11400.0,13238.78,33554.72,14907.09,14400.0,16150.03,14675.11,17411.0,14315.0,12493.13,20078.09,-0.11191386112245916,14719.688,15228.278,14601.425,20874.892,20351.082000000002,18517.1285,1049.9668473671013,1241.105693028748,2018-01-12 01:00:00,13740.01
13238.76,14109.78,12500.0,13740.01,16417.16,13238.78,14907.09,14902.54,14919.51,33554.72,17411.0,26600.61,15905.67,0.03786073943369406,14237.684,15134.768000000002,14623.425500000001,21659.698,19984.988999999998,18680.9095,735.1824584618499,1220.5514675901736,2018-01-13 01:00:00,14210.0
13749.95,14580.0,13706.15,14210.0,12221.51,13740.01,13238.78,14400.0,15059.54,16417.16,33554.72,14315.0,21329.65,0.034205943081555334,14099.176000000001,15063.817000000001,14658.925500000001,18783.878000000004,19616.573,17864.108500000002,637.3349907466321,1196.2397798209188,2018-01-14 01:00:00,13474.99
