UNRATE,volatility_20d,return_5d,volatility_5d,prev_volume,return_1d,volume_ratio,d,target_return,close
4.1,2039.0263109333878,-0.21943660668856102,1477.1190672657401,28557.53,0.015037593984962516,2.1072286999856997,2017-12-25 01:00:00,-0.016376701359335555,13699.34
4.1,1868.394737812435,-0.16918208403430657,924.5216032738263,15748.21,0.014765925925925849,1.1199087074656549,2017-12-26 01:00:00,-0.13697996240680577,15689.01
4.1,1785.100586438799,0.01267505086286147,1011.1321065370279,15034.67,0.1452383837469542,1.038421829397535,2017-12-27 01:00:00,-0.29495426581776574,15459.99
4.1,1783.9792801973222,0.16008422246918008,1147.9674499610219,14959.86,-0.014597479382064238,1.0072607278058778,2017-12-28 01:00:00,-0.225165366789568,14182.11
4.1,1828.2196712113525,0.06632406015037606,1009.6101509246096,21717.86,-0.08265723328410945,1.4422358824597405,2017-12-29 01:00:00,-0.23763500685031547,14378.9
4.1,1839.0262552170282,0.06510370370370366,855.3826327147486,18072.01,0.013875932424723736,1.183797843703464,2017-12-30 01:00:00,-0.07757469648336301,12440.01
4.1,1983.8052260953175,-0.0919263263777671,1291.3274606311184,19221.16,-0.13484272093136462,1.2481650013511771,2017-12-31 01:00:00,-0.06681218632348529,13716.36
4.0,2023.1783317378026,-0.12573451097296773,1097.2725833310565,11768.99,0.1026003998389069,0.7643708201175246,2018-01-01 01:00:00,-0.13826606875934233,13380.0
4.0,2073.7754292971986,-0.1345401905175877,766.6741711640013,8609.92,-0.024522540965678963,0.5607015542192371,2018-01-02 01:00:00,-0.26678232735563834,14675.11
4.0,2076.0373101504656,0.03476210521565548,880.3910300145096,20078.09,0.09679446935724978,1.2757139912628153,2018-01-03 01:00:00,-0.27617059809605005,14919.51
4.0,2066.0829499989877,0.03759745182176655,1006.063731316267,15905.67,0.01665404893046807,0.9970239102652343,2018-01-04 01:00:00,-0.24632558497802726,15059.54
4.0,1998.8641938165902,0.21057298185451634,754.3017896240282,21329.65,0.009385696983345904,1.2879782437400844,2018-01-05 01:00:00,-0.34109592998745897,16960.39
4.0,1828.3494726471615,0.23650808231921583,1282.8776418076714,23251.49,0.1262223148914241,1.3276695439561788,2018-01-06 01:00:00,-0.35037279310407454,17069.79
4.0,1670.7886166468775,0.2757690582959642,1175.5705543352183,18571.46,0.0064503233711017405,1.0327389776988178,2018-01-07 01:00:00,-0.28848429383722507,16150.03
4.0,1434.4454687050209,0.10050486844732331,1016.8775122009592,12493.13,-0.05388232661327408,0.6911389145995642,2018-01-08 01:00:00,-0.20282381392702187,14902.54
4.0,1315.4240594059988,-0.0011374368193056705,1021.5359479088397,26600.61,-0.0772438193613263,1.4190290201850648,2018-01-09 01:00:00,-0.21868055555555554,14400.0
4.0,1250.537493389374,-0.0437954944174922,1204.1820394151425,14315.0,-0.03372176823548201,0.7618873453093259,2018-01-10 01:00:00,-0.31324557643376405,14907.09
4.0,1236.175972545001,-0.12106443307023007,1095.933951499821,17411.0,0.03521458333333327,0.9339058957992526,2018-01-11 01:00:00,-0.2231081715988935,13238.78
4.0,1241.105693028748,-0.22443216934713317,1049.9668473671013,33554.72,-0.11191386112245916,1.8120908973548466,2018-01-12 01:00:00,-0.3286380432037531,13740.01
4.0,1220.5514675901736,-0.14922696738024632,735.1824584618499,16417.16,0.03786073943369406,0.8788201666519502,2018-01-13 01:00:00,-0.37557846586910626,14210.0
4.0,1196.2397798209188,-0.04647127268237505,637.3349907466321,12221.51,0.034205943081555334,0.6841376943047563,2018-01-14 01:00:00,-0.31725663618303246,13474.99
4.0,1206.7177077100512,-0.06423680555555555,661.960713585036,17017.89,-0.05172484166080227,0.9492568508571355,2018-01-15 01:00:00,-0.39550573747427054,13539.93
4.0,1204.7956781497724,-0.09171206452768443,365.0750062247631,14652.09,0.004819298567197539,0.8181656678698315,2018-01-16 01:00:00,-0.3633036697247707,10900.0
4.0,1431.6898247303884,-0.17666129356330418,1302.807921771284,63401.17,-0.19497368154783667,3.118520428071498,2018-01-17 01:00:00,-0.30364125622566274,10988.79
4.0,1613.489082886005,-0.20023420652532276,1559.2135498609591,72331.8,0.0081458715596332,3.16395104969436,2018-01-18 01:00:00,-0.3067851855095388,10961.97
4.0,1762.3048959204586,-0.22857353976073191,1401.1980121952843,48464.43,-0.0024406690818553622,1.9878074785506836,2018-01-19 01:00:00,-0.32165284819668527,11474.98
4.0,1819.0368532665298,-0.1484238578284659,1123.1662210599181,34129.38,0.046799069875214094,1.3583152732094048,2018-01-20 01:00:00,-0.3215655698386086,12799.94
4.0,1836.2548584507283,-0.05465242434783635,802.0690208018362,28768.86,0.115465124993682,1.1075062158217863,2018-01-21 01:00:00,-0.2598456201214224,11530.0
4.0,1908.3550142588938,0.05779816513761471,746.5097950663584,41379.77,-0.09921452756809801,1.4984665438144202,2018-01-22 01:00:00,-0.2505722557051314,10760.05
4.0,2011.3602193024324,-0.0208157586049057,795.0199894782626,43752.61,-0.06677797051170864,1.5192685583643852,2018-01-23 01:00:00,-0.17558555371796747,10799.18
4.0,2078.912295886827,-0.014850432905764155,825.5836775276119,37473.92,0.0036366002016721133,1.2542781195461072,2018-01-24 01:00:00,-0.24758524016320727,11349.99
4.0,2087.8988961982855,-0.01089239371223305,827.3926180296847,27158.59,0.05100479851247952,0.9002351290282745,2018-01-25 01:00:00,-0.15438374195880733,11175.27
4.0,1935.8718611173686,-0.12692793872471275,337.8230512709492,20839.95,-0.015393846161978919,0.6935610242396665,2018-01-26 01:00:00,-0.09819731265217779,11089.0
4.0,1709.5976462378746,-0.03824804856895059,251.50471758997728,33056.87,-0.007719723997720029,1.0742507894264866,2018-01-27 01:00:00,-0.11583152032025068,11491.0
4.0,1508.8595146508333,0.06793184046542544,264.0742805916811,18860.77,0.03625214176210667,0.6066427889890786,2018-01-28 01:00:00,-0.07074103847238422,11879.95
4.0,1390.3213884165066,0.10007889487905564,311.5745603704092,16887.34,0.0338482290488209,0.5517883560624094,2018-01-29 01:00:00,-0.0771104790685272,11251.0
4.0,1308.1835006619651,-0.008721593587307064,318.38239497499524,14170.38,-0.05294214201238223,0.4631219915750988,2018-01-30 01:00:00,0.08942506527466154,10237.51
4.0,1187.8737807133814,-0.08391385622002867,609.8751364582877,25554.37,-0.09007999288952095,0.8242101135767281,2018-01-31 01:00:00,0.08905017938571325,10285.1
4.1,1189.029453506642,-0.07249526557850117,735.9836095117987,18015.96,0.004648591307847338,0.5960074886178229,2018-02-01 01:00:00,0.13150602958202695,9224.52
4.1,1209.2017746051101,-0.19723957880080056,1022.4488184892278,33564.76,-0.1031181028867002,1.0797693211488544,2018-02-02 01:00:00,0.10571473329854619,8873.03
4.1,1160.8995197418399,-0.25310880938051084,944.8286448187413,49971.63,-0.03810387965986306,1.5155489430672295,2018-02-03 01:00:00,0.10120478784690379,9199.96
4.1,1113.4040593663271,-0.18229846235890146,651.6924620018412,28725.0,0.03684536173099806,0.8559811365298853,2018-02-04 01:00:00,0.18445144114524337,8184.81
4.1,1111.962879879657,-0.20050774065177956,759.0692767659765,32014.31,-0.11034287105596097,0.9299431548920879,2018-02-05 01:00:00,0.38184637153655854,6939.99
4.1,1395.2354069346902,-0.32523845174086785,959.9210126203225,63403.18,-0.15208905276970397,1.841713318643356,2018-02-06 01:00:00,0.34916507016337905,7652.14
4.1,1529.829633024111,-0.17045656576168733,913.2896168959911,100201.5,0.10261542163605442,2.7973868777551023,2018-02-07 01:00:00,0.39084616396894334,7599.0
4.1,1640.744586306378,-0.14358454778131036,843.1363109545379,60778.46,-0.006944462594777434,1.6681165165820073,2018-02-08 01:00:00,0.32666154506283385,7784.02
4.1,1695.2549670464898,-0.15390719090082983,449.7447709201622,1521.54,0.02434794051848943,0.04371614718390152,2018-02-09 01:00:00,0.25749661443219196,8683.92
4.1,1584.3415989369569,0.0609800349672136,624.5406418961288,20482.91,0.11560864437655605,0.5955946043654661,2018-02-10 01:00:00,0.2935347868169367,8533.98
4.1,1553.44377689632,0.2296818871496933,516.8482064591371,49381.51,-0.01726639582124212,1.4193850450829237,2018-02-11 01:00:00,0.42170766430055995,8063.88
4.1,1568.9233440429477,0.05380717028177728,467.9792766779599,45025.19,-0.05508566928912417,1.2918076615103509,2018-02-12 01:00:00,0.29338425249915767,8903.0
4.1,1544.3277890167046,0.17160152651664684,459.28845337110886,41987.85,0.10405908818087561,1.1969135153777413,2018-02-13 01:00:00,0.3412335039051979,8539.9
4.1,1486.2386837740196,0.09710663641665862,307.85006525908767,35454.97,-0.040784005391441114,0.998874416474638,2018-02-14 01:00:00,0.1340202476404737,9449.99
4.1,1418.963030349986,0.0882170724741822,515.1505101424468,40811.95,0.1065691635733439,1.1183340824388766,2018-02-15 01:00:00,-0.00900891891972977,10000.09
4.1,1362.149583058362,0.17179674665279276,758.2414623126466,52427.6,0.05821170181132462,1.3994852765567425,2018-02-16 01:00:00,-0.0874352114866368,10159.98
4.1,1270.620785634771,0.2599369038229735,693.973462439319,38161.21,0.01598885610029499,0.9930811554486796,2018-02-17 01:00:00,-0.16418694602587958,11039.55
4.1,1183.8142532921495,0.2399809053128159,923.2120575848281,41882.11,0.08657202081106452,1.0555813325712764,2018-02-18 01:00:00,-0.15536388264764156,10383.43
4.1,1111.8659353205917,0.21587255120083393,579.2998031416969,61137.38,-0.05943358198477289,1.4547800931534611,2018-02-19 01:00:00,-0.14520129113243074,11153.0
4.1,1182.6541816719164,0.18021288911416833,520.9346061167425,40831.42,0.07411520085366785,0.9542499008273665,2018-02-20 01:00:00,-0.18477384588326562,11200.99
4.1,1249.544031000705,0.1200889191997272,480.92288555443486,48153.35,0.004302878149376799,1.087083889032914,2018-02-21 01:00:00,-0.12336169234306738,10437.6
4.1,1285.9196526962883,0.027324856938694797,399.5129692888621,68113.82,-0.0681537971197188,1.479984141526264,2018-02-22 01:00:00,-0.1672646324956376,9811.04
4.1,1292.7915593591563,-0.11128261568632769,583.672280025362,67060.17,-0.06002912546945649,1.43053237929623,2018-02-23 01:00:00,-0.1865613007154252,10131.04
4.1,1309.9703770370108,-0.02430699682089632,616.7590229417037,57202.7,0.03261631794386721,1.184280294817632,2018-02-24 01:00:00,-0.1479713776147531,9694.51
4.1,1289.7584591407083,-0.13077109297946743,603.0869416842052,40888.16,-0.043088369999526255,0.8388115140995298,2018-02-25 01:00:00,-0.18406673618352454,9590.0
4.1,1163.631057337791,-0.1438256796943841,347.5779020881661,28373.52,-0.010780328247637083,0.6037707133948077,2018-02-26 01:00:00,-0.20670379697791552,10324.0
4.1,1099.0863014982326,-0.010883728060090525,307.76762081156426,34878.29,0.07653806047966638,0.797624517481257,2018-02-27 01:00:00,-0.1863026348656075,10569.04
4.1,1015.650653121078,0.07725990312953579,414.82905686560775,30705.39,0.02373498643936478,0.7272014064401019,2018-02-28 01:00:00,-0.1371950156680315,10326.76
4.0,914.2951033820692,0.019318845844059407,431.889176780351,30800.98,-0.022923557863344324,0.7050211289025111,2018-03-01 01:00:00,-0.18635531135531136,10920.0
4.0,900.844382991521,0.12641072111947893,487.7532704144663,25092.55,0.05744686620004713,0.5713434332215217,2018-03-02 01:00:00,-0.20981067125645447,11039.0
4.0,865.3530521061779,0.15109489051094882,331.8590556245302,23910.71,0.010897435897435859,0.5606924390559954,2018-03-03 01:00:00,-0.22386100372629192,11464.48
4.0,776.4698449087595,0.11046881053855095,438.7383462611889,21287.15,0.03854334631760126,0.5134622301707095,2018-03-04 01:00:00,-0.25776291793313066,11515.0
4.0,756.1677237018389,0.08950292552587547,481.6817716293623,17295.92,0.004406654292213874,0.42999574812887514,2018-03-05 01:00:00,-0.26050724637681166,11454.0
4.0,655.4779411961428,0.10915717998675278,277.12973510613864,15144.23,-0.005297438124185816,0.3862542553731572,2018-03-06 01:00:00,-0.2409606512586222,10716.48
4.0,604.5218392857428,-0.01863736263736271,348.66247449359855,29515.57,-0.06438973284442118,0.7637990020549976,2018-03-07 01:00:00,-0.2133693239152371,9910.0
4.0,609.5148152726383,-0.10227375668085881,699.0792552493612,50647.67,-0.07525605422676096,1.3136774116070358,2018-03-08 01:00:00,-0.14262201724829693,9271.64
4.0,671.8356964991688,-0.19127252173670328,976.8850317616734,41109.47,-0.06441574167507569,1.0622182669376776,2018-03-09 01:00:00,-0.23158773165709323,9227.0
4.0,722.3326172490345,-0.1986973512809379,961.3169203129673,64112.29,-0.004814682192147202,1.6103340722286523,2018-03-10 01:00:00,-0.2200617544371749,8770.22
4.0,815.0897909659042,-0.23430941155928064,754.3077928273119,37180.01,-0.049504714425056995,0.9628343328347772,2018-03-11 01:00:00,-0.27373376395201376,9533.57
4.0,814.3071603793009,-0.11038232703275697,419.6515762868192,44325.97,0.08703886561568597,1.1427194855072569,2018-03-12 01:00:00,-0.25388716223467744,9131.34
4.0,824.5974904502463,-0.07857315842583246,276.44076938833115,42230.78,-0.04219091064522518,1.0970809755111655,2018-03-13 01:00:00,-0.2288524590163934,9150.0
4.0,854.135020236079,-0.013119577550465666,272.4261191222541,40191.41,0.002043511686127042,1.0833951274591622,2018-03-14 01:00:00,-0.09360954712362302,8170.0
4.0,958.5693922628459,-0.11455511000325136,513.3599432951632,49708.09,-0.10710382513661199,1.3720130003709905,2018-03-15 01:00:00,-0.17532866236782507,8240.98
4.0,1039.439282624103,-0.060345122471272106,606.1372044512808,52291.02,0.00868788249694008,1.4531556525554543,2018-03-16 01:00:00,-0.18029539951573847,8260.0
4.0,1105.4593073254093,-0.13358794239723415,503.42896209893894,38815.41,0.0023079779346630858,1.0817871045678262,2018-03-17 01:00:00,-0.15635032205295984,7824.8
4.0,1196.4817942639188,-0.1430830524326112,491.43871406312326,33110.21,-0.052687651331719154,0.9167319717536486,2018-03-18 01:00:00,-0.15802094996452987,8189.99
4.0,1240.7741309041949,-0.10491912568306017,178.40018352013396,59488.23,0.04667084142725697,1.5928024606732225,2018-03-19 01:00:00,-0.18395348837209302,8600.0
4.0,1244.982337520458,0.05263157894736836,275.44239956843427,55297.08,0.05006233218843992,1.4333935472498873,2018-03-20 01:00:00,-0.23875025533166172,8909.98
4.0,1240.9012477075341,0.0811796655252166,413.93660442151804,44865.11,0.036044186046511495,1.1421596690751628,2018-03-21 01:00:00,-0.22972425436128308,8885.0
4.0,1202.46209382601,0.0756658595641646,468.15637075662653,39972.41,-0.0028035977634067732,0.9986876431560656,2018-03-22 01:00:00,-0.20281213816505972,8722.9
4.0,1147.934958431197,0.11477609651364884,292.21927687956395,40617.56,-0.01824423185143509,0.9940597689744142,2018-03-23 01:00:00,-0.10957818753139748,8898.03
4.0,1030.3578064632457,0.08645187600961668,136.77012254149076,39991.01,0.020077038599548347,0.9568263643867169,2018-03-24 01:00:00,-0.07832701132345687,8546.86
4.0,877.0234480780434,-0.006179069767441758,157.0649040365617,35466.61,-0.03946603911202817,0.8305218290171225,2018-03-25 01:00:00,-0.05562357219175573,8470.15
4.0,670.8541204127431,-0.049363747168905014,193.741402570578,29001.77,-0.008975225989427793,0.6682915298711308,2018-03-26 02:00:00,0.027140860290402413,8134.23
4.0,530.9773088369753,-0.08449859313449637,287.3027863248379,44033.6,-0.039659274038830516,0.997978697423806,2018-03-27 02:00:00,0.03455963753493996,7795.51
4.0,495.5741839098516,-0.10631670659986925,420.0434401106815,37427.65,-0.041641310855483504,0.8611622930485058,2018-03-28 02:00:00,-0.008086246587749812,7949.3
4.0,494.6016177224914,-0.10662247711010198,324.77688672381765,26401.33,0.01972802292601772,0.6179164147487112,2018-03-29 02:00:00,0.15272759071047948,7090.14
4.0,570.32398342846,-0.17043920223333486,511.96201404988545,54620.92,-0.10807995672574944,1.2927474892258461,2018-03-30 02:00:00,0.2101932244968372,6840.23
4.0,670.2467627631607,-0.1924310667461615,564.7076911730665,65306.03,-0.03524754095123661,1.4958510572262518,2018-03-31 02:00:00,0.2791876266444826,6923.91
4.0,685.0768747480079,-0.14879343219948293,515.2742583032996,36868.54,0.012233506768047242,0.8517578111531025,2018-04-01 02:00:00,0.3085713950221707,6813.01
4.0,720.924306471997,-0.12603408885371192,474.22053547902743,44071.43,-0.016016961514519923,1.0160028278404145,2018-04-02 02:00:00,0.24532596371882098,7056.0
4.0,715.6154747223753,-0.11237467449964145,124.7286413379683,32123.56,0.035665586869827015,0.7475136320311419,2018-04-03 02:00:00,0.20644924316798585,7405.21
4.0,727.2944054238386,0.04443776850668679,241.51513786927612,37787.33,0.04949121315192739,0.891676629912277,2018-04-04 02:00:00,0.41551625196804043,6796.1
4.0,770.2694808747981,-0.006451537448302069,249.82726218332425,42227.18,-0.08225425072347703,1.0084187333536663,2018-04-05 02:00:00,0.3100434810863182,6770.76
4.0,805.3851731770626,-0.02211900501306341,269.8941822826411,39029.73,-0.0037286090551934548,0.9318226178979534,2018-04-06 02:00:00,0.40364377805280394,6601.39
4.0,851.0545816035816,-0.03106116092593436,313.40360778079065,27455.01,-0.02501491708464043,0.659934884605602,2018-04-07 02:00:00,0.292866672467299,6895.8
4.0,866.4963790702583,-0.022704081632653028,304.84910787144474,32269.58,0.0445981831099207,0.8018946131264129,2018-04-08 02:00:00,0.3320034197777144,7018.0
4.0,852.612851178365,-0.052288861490761285,154.653903280894,21427.67,0.01772093158154231,0.5558669189793458,2018-04-09 02:00:00,0.38867592942064544,6782.72
4.0,815.920968527542,-0.0019687762098851147,155.20795269578207,34078.3,-0.03352522086064402,0.8965882981865728,2018-04-10 02:00:00,0.3509855491751781,6843.9
4.0,762.0410866729296,0.01080233238218442,153.58333672640427,22326.73,0.009019980184940435,0.6013678557007827,2018-04-11 02:00:00,0.3045375255795759,6953.79
4.0,702.9498077807373,0.05338269667448814,91.8287913457208,23997.87,0.016056634375136936,0.66117862657842,2018-04-12 02:00:00,0.16721443897513577,7923.0
4.0,616.9777063316724,0.1489602366657965,466.79559093891976,64861.6,0.1393786697613819,1.7278400917315007,2018-04-13 02:00:00,0.23771645756663684,7877.41
4.0,560.2064804920515,0.12245796523225994,573.1835888526598,55044.52,-0.005754133535277095,1.4290590111497818,2018-04-14 02:00:00,0.21439903188019516,7999.01
4.0,514.0727765077081,0.1793218649745234,569.4964424559777,31621.29,0.015436545768215737,0.8181659374907136,2018-04-15 02:00:00,0.18061041292639146,8355.0
4.0,536.5378548226208,0.22079516065401306,520.2116808281164,27946.72,0.044504257401853486,0.7384589464885916,2018-04-16 02:00:00,0.1976572613243528,8064.92
4.0,554.446878173029,0.15978768412621025,188.13285696553268,36664.07,-0.034719329742669,0.9697829370239678,2018-04-17 02:00:00,0.18769514852213431,7885.02
4.0,550.3386085369116,-0.004793638773191944,194.87881175236467,32152.6,-0.022306482891336743,0.8440324277549602,2018-04-18 02:00:00,0.1241355683347607,8173.0
4.0,586.4100849450759,0.0375237546350895,178.81116184403405,26969.04,0.03652241845930626,0.7346222321979198,2018-04-19 02:00:00,0.12466779415317708,8278.0
4.0,614.6686141574913,0.03487806616068734,184.65098840789665,27113.85,0.012847179738162184,0.7790926287757676,2018-04-20 02:00:00,0.016396107928436265,8856.98
4.0,688.2749069720586,0.0600813883901854,368.3036050326046,39795.34,0.06994201497946362,1.1386959277496955,2018-04-21 02:00:00,-0.057800570030655085,8915.31
4.0,741.539792050104,0.10544307941058295,448.23161024186214,40872.23,0.006585766254411762,1.1748873777958861,2018-04-22 02:00:00,-0.03654026052063153,8787.02
4.0,778.1888748687563,0.11439412962807949,348.72171486733185,29458.25,-0.014389852960805527,0.8500446206155482,2018-04-23 02:00:00,-0.02846426184882278,8934.01
4.0,825.5780271460371,0.09311268811941753,272.3487509242752,25838.11,0.016728083013353823,0.7586617267637601,2018-04-24 02:00:00,-0.0994439703159774,9619.99
4.0,895.0093512965018,0.16211524522831589,338.80748437721047,46268.79,0.07678298994516464,1.3505364122399102,2018-04-25 02:00:00,-0.045996669669300605,8869.99
4.0,881.4688766461447,0.0014688979765111743,337.2634016314455,81110.04,-0.077962659004843,2.2305295266509853,2018-04-26 02:00:00,-0.1010144614720484,9266.0
4.0,863.0379152754076,0.03933570453523205,345.0556667698908,43300.3,0.04464604807897188,1.1653698092453557,2018-04-27 02:00:00,-0.09802082924394451,8915.35
4.0,830.4173016394421,0.014604496177316184,320.265202480716,37241.35,-0.03784265055039926,0.9956399954566882,2018-04-28 02:00:00,-0.11854835258878915,9348.0
4.0,816.8427067028946,0.04633865419895433,313.25273060264703,34759.63,0.04852866124156652,0.9130204418023189,2018-04-29 02:00:00,-0.12586367979615676,9419.0
4.0,764.6461260747218,-0.020892953111177892,253.7484736309057,38149.85,0.0075952075310226075,0.9967404239191575,2018-04-30 02:00:00,-0.07776651766545795,9246.01
3.8,680.7955980474728,0.04239238150212121,193.52543804372274,35002.03,-0.018366068584775408,0.8996014585446311,2018-05-01 02:00:00,-0.07608901744809005,9071.48
3.8,569.4202819627633,-0.020992877185409098,205.86702497003867,41018.46,-0.018876250404228467,1.0316668860487306,2018-05-02 02:00:00,-0.13740830291181516,9247.84
3.8,552.2723359958765,0.037294105110848186,131.05278547217185,26123.54,0.01944114962497867,0.690687808967046,2018-05-03 02:00:00,-0.23056923076923075,9750.0
3.8,554.129325417029,0.043003851091142575,256.6787224917864,38768.39,0.05430024740912476,1.0475481788144159,2018-05-04 02:00:00,-0.2201958206668938,9713.99
3.8,548.1563744088234,0.03131861131754965,306.4754328327408,28681.59,-0.0036933333333333263,0.7780862791792968,2018-05-05 02:00:00,-0.2440186536901865,9864.0
3.8,567.5092411162963,0.06683856063318117,347.7289637347118,24990.02,0.015442675975577469,0.6806696563811273,2018-05-06 02:00:00,-0.24071307514952367,9659.01
3.8,538.815434487665,0.0647667194327719,235.40316516567296,27690.35,-0.020781630170316312,0.7635518117264413,2018-05-07 02:00:00,-0.2163384943940203,9365.0
3.8,460.394028950974,0.012668904306302853,186.491353821075,33787.64,-0.030438937323804427,0.9295869198342418,2018-05-08 02:00:00,-0.22732477393344908,9187.56
3.8,396.8475087632592,-0.05768615384615394,275.0666533224568,25533.83,-0.018947143619861273,0.7038925885949098,2018-05-09 02:00:00,-0.1985725026852846,9310.0
3.8,329.95814974027576,-0.04158847188436465,277.08531570622085,25673.52,0.013326715689475854,0.7091512970841802,2018-05-10 02:00:00,-0.18064917464619767,9002.2
3.8,321.9536133898221,-0.08736820762368203,242.08870849342657,25055.06,-0.03306122448979587,0.7064499729023301,2018-05-11 02:00:00,-0.10892738095238097,8400.0
3.8,369.35040579626866,-0.13034565654244068,390.6689845892743,48227.05,-0.06689475905889675,1.3458502551634781,2018-05-12 02:00:00,-0.11161548510856445,8465.94
3.8,396.4622212343552,-0.09600213561131865,417.14397370693746,40241.32,0.007850000000000135,1.1063500913801727,2018-05-13 02:00:00,-0.11978280380335282,8679.71
3.8,410.3815428197661,-0.055275829491181594,381.77522287337376,25632.87,0.025250592373676106,0.7049204967997291,2018-05-14 02:00:00,-0.10955128160732464,8663.34
3.8,417.0112303789091,-0.06945864661654133,235.15012230490993,37389.67,-0.0018860077122391239,1.040949125688979,2018-05-15 02:00:00,-0.11522098794611202,8462.0
3.8,441.81542100123664,-0.060007553709093386,128.19146547260402,28126.96,-0.02324045922242457,0.8454234361766991,2018-05-16 02:00:00,-0.08463385354141661,8330.0
3.8,477.2379692429464,-0.008333333333333304,148.69425617694134,31130.72,-0.015599149137319746,0.9531409485431374,2018-05-17 02:00:00,-0.04758091192395408,8041.46
3.8,532.3418522864941,-0.05013973640257319,263.93626848164286,25439.84,-0.03463865546218492,0.7932321159877282,2018-05-18 02:00:00,-0.06659498216585091,8239.81
3.8,557.9885692460344,-0.05068141677544524,233.68186968614845,23476.16,0.024665918875428128,0.7451106769528437,2018-05-19 02:00:00,-0.07652283539543991,8233.49
3.8,574.5208080021075,-0.049617122264623115,153.75712038801373,17193.42,-0.0007670079771256999,0.5644752333964189,2018-05-20 02:00:00,-0.12140875198487622,8526.98
3.8,577.2919450008987,0.007679035688962443,176.0817584817182,19957.06,0.03564588042251815,0.6717994069621632,2018-05-21 02:00:00,-0.19284139339763573,8381.24
3.8,587.7117451006375,0.006151260504201561,181.53704148193597,21516.6,-0.017091631503768023,0.7488780585665409,2018-05-22 02:00:00,-0.13853513365115933,7977.11
3.8,613.5380986634859,-0.00800227819326349,203.9774074009524,23710.9,-0.04821840205029326,0.8287294024565285,2018-05-23 02:00:00,-0.12955964782489882,7501.95
3.8,638.2021635771071,-0.08954818132942377,402.8263006930079,42910.67,-0.05956543159114014,1.4890096167317513,2018-05-24 02:00:00,-0.16927106366856293,7575.01
3.8,638.6015811581261,-0.0799758061283854,461.5088579540084,37845.45,0.009738801245009698,1.2926923479517525,2018-05-25 02:00:00,-0.11010057663939932,7457.0
3.8,612.8105497020102,-0.1254817063016449,394.9657469579008,26739.96,-0.015578857321640549,0.9106389883991265,2018-05-26 02:00:00,-0.12886080644017694,7333.96
3.8,596.2788764769879,-0.12495525721730916,244.3733803629435,19464.09,-0.01649993294890706,0.672273420874114,2018-05-27 02:00:00,-0.1165024070069588,7338.99
3.8,588.0029437795769,-0.07999388249629247,104.63323406074858,18706.95,0.0006858504818678668,0.6633998383962612,2018-05-28 02:00:00,-0.09147626426257227,7099.0
3.8,599.095112064657,-0.05371270136431194,176.68875564112994,27219.44,-0.032700684971637806,0.9623996816025011,2018-05-29 02:00:00,-0.10036200174500653,7461.29
3.8,551.5894171955551,-0.015012521435615267,147.05416882907727,39407.21,0.05103394844344278,1.3602966837270971,2018-05-30 02:00:00,-0.08605659466699933,7375.96
3.8,524.3493819321791,-0.010867641142550566,134.60493991681983,32041.58,-0.011436360200447915,1.0928644789353599,2018-05-31 02:00:00,-0.09665985750186035,7485.01
4.0,525.4349573236046,0.020595967253707492,153.61338922766734,30776.06,0.014784516185011976,1.0818985137511419,2018-06-01 02:00:00,-0.10665721758114932,7521.01
4.0,517.265910171248,0.02480177790131899,170.3958298492396,28259.12,0.004809612812808561,1.0147908213441574,2018-06-02 02:00:00,-0.20877274042117633,7640.03
4.0,484.3055684021088,0.07621214255528952,96.31086231579255,26720.69,0.015825002227094487,0.9576749600000933,2018-06-03 02:00:00,-0.20277771296274694,7714.26
4.0,443.3499883316911,0.03390432485535344,132.66790090301348,27505.16,0.009715930434828213,1.003566846649675,2018-06-04 02:00:00,-0.1803165486843863,7487.0
4.0,417.8350140854831,0.01505431157435777,102.74485568636469,32258.84,-0.029459727828722415,1.168206151692062,2018-06-05 02:00:00,-0.18006557377049182,7625.0
4.0,394.1552666893768,0.01870271382402966,92.54581378977701,31722.97,0.018431948711099322,1.1475697899570527,2018-06-06 02:00:00,-0.2073499381107322,7658.84
4.0,385.9495316352904,0.01832599610956498,84.2353707180795,27229.99,0.004438032786885371,0.9818582953318336,2018-06-07 02:00:00,-0.20248781705560215,7691.08
4.0,363.00439280331034,0.006681910934904778,89.44157467314828,25062.23,0.004209514756803978,0.9011164958158351,2018-06-08 02:00:00,-0.23008796018644195,7603.44
4.0,336.45491988021996,-0.014365603440900432,77.95697480028444,23396.8,-0.01139501864497583,0.8319575561118779,2018-06-09 02:00:00,-0.1726984288008243,7491.73
4.0,261.2416311926262,0.0006317617203150938,76.05001130842926,19339.89,-0.014692034131919218,0.6884549296180762,2018-06-10 02:00:00,-0.05542062885532717,6764.99
4.0,246.98929186467888,-0.11278819672131146,385.98540041044384,52342.02,-0.09700563154304809,1.7663421939613877,2018-06-11 02:00:00,-0.07496944121071003,6872.0
4.0,255.77013705520133,-0.10273618459192257,433.018785239173,34552.16,0.015818205200599067,1.145056726308849,2018-06-12 02:00:00,0.013061255742725875,6530.0
4.0,325.25448553082333,-0.15096449393323175,470.2941508992073,36722.21,-0.04976717112922002,1.2295805069109351,2018-06-13 02:00:00,0.03513232625326168,6292.78
4.0,403.14139319621296,-0.17237723977568042,451.27645944587374,46185.52,-0.036327718223583494,1.5251481752196376,2018-06-14 02:00:00,-0.007383988499061189,6635.98
